seasonStartYear,awayTeam,pointsAway,homeTeam,pointsHome,attendance,notes,startET,datetime,isRegular,game_id
2009,Chicago Bulls,109,Indiana Pacers,101,12945,,7:00p,2/9/2010,1,16975
2009,Minnesota Timberwolves,97,Philadelphia 76ers,119,11038,,7:00p,2/9/2010,1,16976
2009,Houston Rockets,66,Miami Heat,99,18654,,7:30p,2/9/2010,1,16977
2009,Sacramento Kings,118,New York Knicks,114,19531,,7:30p,2/9/2010,1,16978
2009,Detroit Pistons,93,Milwaukee Bucks,81,12017,,8:00p,2/9/2010,1,16979
2009,Dallas Mavericks,91,Denver Nuggets,127,17485,,9:00p,2/9/2010,1,16980
2009,Oklahoma City Thunder,89,Portland Trail Blazers,77,20460,,10:00p,2/9/2010,1,16981
2009,Utah Jazz,109,Los Angeles Clippers,99,15467,,10:30p,2/9/2010,1,16982
2009,Washington Wizards,92,Charlotte Bobcats,94,12376,,7:00p,2/9/2010,1,16983
2009,Atlanta Hawks,108,Memphis Grizzlies,94,10491,,8:00p,2/9/2010,1,16984
2009,Portland Trail Blazers,108,Phoenix Suns,101,18190,,9:00p,2/10/2010,1,16985
2009,Los Angeles Clippers,102,Golden State Warriors,132,17230,,10:30p,2/10/2010,1,16986
2009,Los Angeles Lakers,96,Utah Jazz,81,19911,,9:00p,2/10/2010,1,16987
2009,Boston Celtics,85,New Orleans Hornets,93,14848,,8:00p,2/10/2010,1,16988
2009,Orlando Magic,107,Chicago Bulls,87,21566,,8:00p,2/10/2010,1,16989
2009,Milwaukee Bucks,97,New Jersey Nets,77,12873,,7:30p,2/10/2010,1,16990
2009,Sacramento Kings,103,Detroit Pistons,97,14152,,7:30p,2/10/2010,1,16991
2009,Philadelphia 76ers,93,Toronto Raptors,104,16651,,7:00p,2/10/2010,1,16992
2009,Miami Heat,94,Atlanta Hawks,76,17074,,7:00p,2/10/2010,1,16993
2009,Charlotte Bobcats,93,Minnesota Timberwolves,92,13352,,8:00p,2/10/2010,1,16994
2009,Orlando Magic,106,Cleveland Cavaliers,115,20562,,8:00p,2/11/2010,1,16995
2009,San Antonio Spurs,111,Denver Nuggets,92,18611,,10:30p,2/11/2010,1,16996
2009,Golden State Warriors,94,Los Angeles Lakers,104,18997,,10:30p,2/16/2010,1,16997
2009,Boston Celtics,95,Sacramento Kings,92,14439,,10:00p,2/16/2010,1,16998
2009,Los Angeles Clippers,87,Portland Trail Blazers,109,20265,,10:00p,2/16/2010,1,16999
2009,Utah Jazz,104,Houston Rockets,95,14942,,8:30p,2/16/2010,1,17000
2009,Phoenix Suns,109,Memphis Grizzlies,95,11508,,8:00p,2/16/2010,1,17001
2009,New York Knicks,85,Chicago Bulls,118,20989,,8:00p,2/16/2010,1,17002
2009,Minnesota Timberwolves,85,Detroit Pistons,108,14449,,7:30p,2/16/2010,1,17003
2009,Miami Heat,105,Philadelphia 76ers,78,15602,,7:00p,2/16/2010,1,17004
2009,New Jersey Nets,103,Charlotte Bobcats,94,13712,,7:00p,2/16/2010,1,17005
2009,Dallas Mavericks,86,Oklahoma City Thunder,99,18203,,8:00p,2/16/2010,1,17006
2009,Atlanta Hawks,110,Los Angeles Clippers,92,15485,,10:30p,2/17/2010,1,17007
2009,Phoenix Suns,97,Dallas Mavericks,107,19974,,9:00p,2/17/2010,1,17008
2009,Houston Rockets,127,Milwaukee Bucks,99,11685,,8:00p,2/17/2010,1,17009
2009,Sacramento Kings,98,Golden State Warriors,130,17023,,10:30p,2/17/2010,1,17010
2009,Miami Heat,87,New Jersey Nets,84,12251,,7:30p,2/17/2010,1,17011
2009,Chicago Bulls,115,New York Knicks,109,19763,,7:30p,2/17/2010,1,17012
2009,San Antonio Spurs,90,Indiana Pacers,87,14947,,7:00p,2/17/2010,1,17013
2009,Detroit Pistons,91,Orlando Magic,116,17461,,7:00p,2/17/2010,1,17014
2009,Utah Jazz,98,New Orleans Hornets,90,13561,,8:00p,2/17/2010,1,17015
2009,Minnesota Timberwolves,99,Washington Wizards,108,13143,,7:00p,2/17/2010,1,17016
2009,Memphis Grizzlies,109,Toronto Raptors,102,16829,,7:00p,2/17/2010,1,17017
2009,Denver Nuggets,118,Cleveland Cavaliers,116,20562,,8:00p,2/18/2010,1,17018
2009,Boston Celtics,87,Los Angeles Lakers,86,18997,,10:30p,2/18/2010,1,17019
2009,San Antonio Spurs,94,Philadelphia 76ers,106,16376,,7:00p,2/19/2010,1,17020
2009,Denver Nuggets,97,Washington Wizards,107,17212,,7:00p,2/19/2010,1,17021
2009,Milwaukee Bucks,91,Detroit Pistons,85,18701,,8:00p,2/19/2010,1,17022
2009,Miami Heat,100,Memphis Grizzlies,87,16127,,8:00p,2/19/2010,1,17023
2009,Chicago Bulls,100,Minnesota Timberwolves,94,18183,,8:00p,2/19/2010,1,17024
2009,Toronto Raptors,106,New Jersey Nets,89,11994,,8:00p,2/19/2010,1,17025
2009,Indiana Pacers,101,New Orleans Hornets,107,15644,,8:00p,2/19/2010,1,17026
2009,Dallas Mavericks,95,Orlando Magic,85,17461,,8:00p,2/19/2010,1,17027
2009,Atlanta Hawks,80,Phoenix Suns,88,18266,,9:00p,2/19/2010,1,17028
2009,Utah Jazz,100,Golden State Warriors,89,18322,,10:30p,2/19/2010,1,17029
2009,Boston Celtics,96,Portland Trail Blazers,76,20618,,10:30p,2/19/2010,1,17030
2009,Cleveland Cavaliers,93,Charlotte Bobcats,110,19568,,7:00p,2/19/2010,1,17031
2009,Sacramento Kings,89,Los Angeles Clippers,99,17903,,10:30p,2/20/2010,1,17032
2009,Indiana Pacers,125,Houston Rockets,115,16550,,8:30p,2/20/2010,1,17033
2009,Charlotte Bobcats,88,Milwaukee Bucks,93,17174,,8:30p,2/20/2010,1,17034
2009,Philadelphia 76ers,90,Chicago Bulls,122,22147,,8:00p,2/20/2010,1,17035
2009,Oklahoma City Thunder,121,New York Knicks,118,19763,,7:30p,2/20/2010,1,17036
2009,Washington Wizards,104,Toronto Raptors,109,19149,,7:00p,2/20/2010,1,17037
2009,Miami Heat,91,Dallas Mavericks,97,20328,,8:30p,2/20/2010,1,17038
2009,Utah Jazz,93,Portland Trail Blazers,89,20565,,10:30p,2/21/2010,1,17039
2009,Sacramento Kings,88,Phoenix Suns,104,17369,,8:00p,2/21/2010,1,17040
2009,Atlanta Hawks,104,Golden State Warriors,108,17822,,8:00p,2/21/2010,1,17041
2009,Cleveland Cavaliers,95,Orlando Magic,101,17461,,1:00p,2/21/2010,1,17042
2009,Oklahoma City Thunder,109,Minnesota Timberwolves,107,14202,,7:00p,2/21/2010,1,17043
2009,Memphis Grizzlies,104,New Jersey Nets,94,12076,,6:00p,2/21/2010,1,17044
2009,San Antonio Spurs,101,Detroit Pistons,109,20153,,6:00p,2/21/2010,1,17045
2009,Boston Celtics,105,Denver Nuggets,114,19818,,3:30p,2/21/2010,1,17046
2009,Houston Rockets,94,New Orleans Hornets,102,14504,,7:00p,2/21/2010,1,17047
2009,Chicago Bulls,95,Washington Wizards,101,14113,,7:00p,2/22/2010,1,17048
2009,Milwaukee Bucks,83,New York Knicks,67,19763,,7:30p,2/22/2010,1,17049
2009,Indiana Pacers,82,Dallas Mavericks,91,19585,,8:30p,2/22/2010,1,17050
2009,Atlanta Hawks,105,Utah Jazz,100,19911,,9:00p,2/22/2010,1,17051
2009,Charlotte Bobcats,94,Los Angeles Clippers,98,15892,,10:30p,2/22/2010,1,17052
2009,Philadelphia 76ers,110,Golden State Warriors,102,17115,,10:30p,2/23/2010,1,17053
2009,Detroit Pistons,101,Sacramento Kings,89,11557,,10:00p,2/23/2010,1,17054
2009,Los Angeles Lakers,99,Memphis Grizzlies,98,18119,,8:00p,2/23/2010,1,17055
2009,Phoenix Suns,104,Oklahoma City Thunder,102,18203,,8:00p,2/23/2010,1,17056
2009,Portland Trail Blazers,102,New Jersey Nets,93,11138,,7:30p,2/23/2010,1,17057
2009,Minnesota Timberwolves,91,Miami Heat,88,15854,,7:30p,2/23/2010,1,17058
2009,New York Knicks,106,Boston Celtics,110,18624,,7:30p,2/23/2010,1,17059
2009,New Orleans Hornets,95,Cleveland Cavaliers,105,20562,,7:00p,2/23/2010,1,17060
2009,Detroit Pistons,91,Los Angeles Clippers,97,16095,,10:30p,2/24/2010,1,17061
2009,Charlotte Bobcats,93,Utah Jazz,102,19911,,9:00p,2/24/2010,1,17062
2009,Los Angeles Lakers,96,Dallas Mavericks,101,20505,,9:00p,2/24/2010,1,17063
2009,Oklahoma City Thunder,87,San Antonio Spurs,95,18400,,8:30p,2/24/2010,1,17064
2009,Minnesota Timberwolves,92,Atlanta Hawks,98,15059,,7:00p,2/24/2010,1,17065
2009,New Orleans Hornets,95,Milwaukee Bucks,115,11936,,8:00p,2/24/2010,1,17066
2009,Indiana Pacers,110,Chicago Bulls,120,20363,,8:00p,2/24/2010,1,17067
2009,Memphis Grizzlies,99,Washington Wizards,94,11875,,7:00p,2/24/2010,1,17068
2009,Portland Trail Blazers,101,Toronto Raptors,87,16161,,7:00p,2/24/2010,1,17069
2009,Orlando Magic,110,Houston Rockets,92,15749,,8:30p,2/24/2010,1,17070
2009,Philadelphia 76ers,95,Phoenix Suns,106,17765,,9:00p,2/24/2010,1,17071
2009,Milwaukee Bucks,112,Indiana Pacers,110,14116,,7:00p,2/25/2010,1,17072
2009,Cleveland Cavaliers,108,Boston Celtics,88,18624,,8:00p,2/25/2010,1,17073
2009,Denver Nuggets,127,Golden State Warriors,112,18555,,10:30p,2/25/2010,1,17074
2009,Detroit Pistons,102,Denver Nuggets,107,19845,,9:00p,2/26/2010,1,17075
2009,Philadelphia 76ers,90,Los Angeles Lakers,99,18997,,10:30p,2/26/2010,1,17076
2009,Utah Jazz,99,Sacramento Kings,103,12938,,10:00p,2/26/2010,1,17077
2009,Orlando Magic,93,New Orleans Hornets,100,16954,,9:30p,2/26/2010,1,17078
2009,Los Angeles Clippers,112,Phoenix Suns,125,18043,,9:00p,2/26/2010,1,17079
2009,San Antonio Spurs,104,Houston Rockets,109,18195,,8:30p,2/26/2010,1,17080
2009,Charlotte Bobcats,93,Memphis Grizzlies,89,14713,,8:00p,2/26/2010,1,17081
2009,Portland Trail Blazers,111,Chicago Bulls,115,21508,,8:00p,2/26/2010,1,17082
2009,New York Knicks,118,Washington Wizards,116,17408,,7:00p,2/26/2010,1,17083
2009,Cleveland Cavaliers,126,Toronto Raptors,118,20107,,7:00p,2/26/2010,1,17084
2009,Dallas Mavericks,111,Atlanta Hawks,103,18923,,7:00p,2/26/2010,1,17085
2009,Minnesota Timberwolves,92,Oklahoma City Thunder,109,18203,,8:00p,2/26/2010,1,17086
2009,Houston Rockets,110,Utah Jazz,133,19911,,9:00p,2/27/2010,1,17087
2009,Portland Trail Blazers,110,Minnesota Timberwolves,91,19266,,8:00p,2/27/2010,1,17088
2009,Detroit Pistons,88,Golden State Warriors,95,17223,,10:30p,2/27/2010,1,17089
2009,Chicago Bulls,90,Indiana Pacers,100,18165,,7:00p,2/27/2010,1,17090
2009,Milwaukee Bucks,94,Miami Heat,71,18883,,3:30p,2/27/2010,1,17091
2009,New Jersey Nets,104,Boston Celtics,96,18624,,1:00p,2/27/2010,1,17092
2009,Memphis Grizzlies,120,New York Knicks,109,19763,,7:30p,2/27/2010,1,17093
2009,Phoenix Suns,110,San Antonio Spurs,113,18581,,1:00p,2/28/2010,1,17094
2009,Denver Nuggets,89,Los Angeles Lakers,95,18997,,3:30p,2/28/2010,1,17095
2009,Milwaukee Bucks,102,Atlanta Hawks,106,16381,,6:00p,2/28/2010,1,17096
2009,Washington Wizards,89,New Jersey Nets,85,11844,,6:00p,2/28/2010,1,17097
2009,Toronto Raptors,99,Oklahoma City Thunder,119,18203,,7:00p,2/28/2010,1,17098
2009,Miami Heat,80,Orlando Magic,96,17461,,7:00p,2/28/2010,1,17099
2009,Los Angeles Clippers,92,Sacramento Kings,97,13071,,9:00p,2/28/2010,1,17100
2009,New Orleans Hornets,100,Dallas Mavericks,108,19911,,9:30p,2/28/2010,1,17101
2009,Dallas Mavericks,89,Charlotte Bobcats,84,15691,,7:00p,3/1/2010,1,17102
2009,New York Knicks,93,Cleveland Cavaliers,124,20562,,7:00p,3/1/2010,1,17103
2009,Orlando Magic,126,Philadelphia 76ers,105,15817,,7:00p,3/1/2010,1,17104
2009,Atlanta Hawks,116,Chicago Bulls,92,19011,,8:00p,3/1/2010,1,17105
2009,San Antonio Spurs,106,New Orleans Hornets,92,13655,,8:00p,3/1/2010,1,17106
2009,Utah Jazz,104,Los Angeles Clippers,108,15422,,10:30p,3/1/2010,1,17107
2009,Portland Trail Blazers,103,Memphis Grizzlies,93,11123,,8:00p,3/1/2010,1,17108
2009,Toronto Raptors,92,Houston Rockets,116,13943,,8:30p,3/1/2010,1,17109
2009,Denver Nuggets,85,Phoenix Suns,101,18159,,9:00p,3/1/2010,1,17110
2009,Golden State Warriors,106,Miami Heat,110,15213,,7:30p,3/2/2010,1,17111
2009,Sacramento Kings,107,Oklahoma City Thunder,113,17677,,8:00p,3/2/2010,1,17112
2009,Indiana Pacers,99,Los Angeles Lakers,122,18997,,10:30p,3/2/2010,1,17113
2009,Boston Celtics,105,Detroit Pistons,100,17956,,7:30p,3/2/2010,1,17114
2009,Phoenix Suns,127,Los Angeles Clippers,101,17455,,10:30p,3/3/2010,1,17115
2009,Indiana Pacers,79,Portland Trail Blazers,102,20623,,10:00p,3/3/2010,1,17116
2009,Oklahoma City Thunder,90,Denver Nuggets,119,18822,,9:00p,3/3/2010,1,17117
2009,Minnesota Timberwolves,109,Dallas Mavericks,112,19511,,8:30p,3/3/2010,1,17118
2009,Memphis Grizzlies,104,New Orleans Hornets,100,14347,,8:00p,3/3/2010,1,17119
2009,Sacramento Kings,84,Houston Rockets,81,15651,,8:30p,3/3/2010,1,17120
2009,Detroit Pistons,104,New York Knicks,128,19341,,7:30p,3/3/2010,1,17121
2009,Cleveland Cavaliers,111,New Jersey Nets,92,17502,,7:30p,3/3/2010,1,17122
2009,Charlotte Bobcats,80,Boston Celtics,104,18624,,7:30p,3/3/2010,1,17123
2009,Golden State Warriors,90,Orlando Magic,117,17461,,7:00p,3/3/2010,1,17124
2009,Philadelphia 76ers,93,Atlanta Hawks,112,15408,,7:00p,3/3/2010,1,17125
2009,Washington Wizards,87,Milwaukee Bucks,100,13247,,8:00p,3/3/2010,1,17126
2009,Memphis Grizzlies,105,Chicago Bulls,96,19187,,8:00p,3/4/2010,1,17127
2009,Los Angeles Lakers,111,Miami Heat,114,19600,,8:00p,3/4/2010,1,17128
2009,Utah Jazz,116,Phoenix Suns,108,17912,,10:30p,3/4/2010,1,17129
2009,Sacramento Kings,100,Dallas Mavericks,108,19954,,8:30p,3/5/2010,1,17130
2009,Oklahoma City Thunder,104,Los Angeles Clippers,87,18497,,10:30p,3/5/2010,1,17131
2009,New Orleans Hornets,91,San Antonio Spurs,102,18581,,9:30p,3/5/2010,1,17132
2009,Indiana Pacers,114,Denver Nuggets,122,19155,,9:00p,3/5/2010,1,17133
2009,Orlando Magic,97,New Jersey Nets,87,15320,,8:00p,3/5/2010,1,17134
2009,Boston Celtics,96,Philadelphia 76ers,86,19008,,7:00p,3/5/2010,1,17135
2009,Milwaukee Bucks,102,Washington Wizards,74,16963,,7:00p,3/5/2010,1,17136
2009,New York Knicks,96,Toronto Raptors,102,18889,,7:00p,3/5/2010,1,17137
2009,Los Angeles Lakers,83,Charlotte Bobcats,98,19568,,7:00p,3/5/2010,1,17138
2009,Golden State Warriors,122,Atlanta Hawks,127,14066,,7:30p,3/5/2010,1,17139
2009,Detroit Pistons,92,Cleveland Cavaliers,99,20562,,7:00p,3/5/2010,1,17140
2009,Golden State Warriors,90,Charlotte Bobcats,101,19392,,7:00p,3/6/2010,1,17141
2009,Atlanta Hawks,94,Miami Heat,100,19600,,7:30p,3/6/2010,1,17142
2009,New Jersey Nets,113,New York Knicks,93,19763,,7:30p,3/6/2010,1,17143
2009,Dallas Mavericks,122,Chicago Bulls,116,21737,,8:00p,3/6/2010,1,17144
2009,San Antonio Spurs,102,Memphis Grizzlies,92,15928,,8:00p,3/6/2010,1,17145
2009,Houston Rockets,112,Minnesota Timberwolves,98,15587,,8:00p,3/6/2010,1,17146
2009,Cleveland Cavaliers,85,Milwaukee Bucks,92,18717,,8:30p,3/6/2010,1,17147
2009,Indiana Pacers,105,Phoenix Suns,113,18180,,9:00p,3/6/2010,1,17148
2009,Los Angeles Clippers,85,Utah Jazz,107,19911,,9:00p,3/6/2010,1,17149
2009,Oklahoma City Thunder,108,Sacramento Kings,102,12081,,9:00p,3/7/2010,1,17150
2009,Portland Trail Blazers,106,Denver Nuggets,118,17266,,10:30p,3/7/2010,1,17151
2009,Houston Rockets,107,Detroit Pistons,110,18422,,6:00p,3/7/2010,1,17152
2009,Los Angeles Lakers,94,Orlando Magic,96,17461,,2:30p,3/7/2010,1,17153
2009,Washington Wizards,83,Boston Celtics,86,18624,,8:00p,3/7/2010,1,17154
2009,Philadelphia 76ers,114,Toronto Raptors,101,18736,,12:00p,3/7/2010,1,17155
2009,San Antonio Spurs,95,Cleveland Cavaliers,97,20562,,7:00p,3/8/2010,1,17156
2009,Atlanta Hawks,98,New York Knicks,99,19763,,7:30p,3/8/2010,1,17157
2009,New Jersey Nets,101,Memphis Grizzlies,107,10317,,8:00p,3/8/2010,1,17158
2009,Dallas Mavericks,125,Minnesota Timberwolves,112,14007,,8:00p,3/8/2010,1,17159
2009,Golden State Warriors,131,New Orleans Hornets,135,13889,,8:00p,3/8/2010,1,17160
2009,Toronto Raptors,107,Los Angeles Lakers,109,18997,,10:30p,3/9/2010,1,17161
2009,Sacramento Kings,81,Portland Trail Blazers,88,20587,,10:00p,3/9/2010,1,17162
2009,Boston Celtics,84,Milwaukee Bucks,86,14316,,8:00p,3/9/2010,1,17163
2009,Houston Rockets,96,Washington Wizards,88,10422,,7:00p,3/9/2010,1,17164
2009,Philadelphia 76ers,96,Indiana Pacers,107,11535,,7:00p,3/9/2010,1,17165
2009,Miami Heat,78,Charlotte Bobcats,83,18646,,7:00p,3/9/2010,1,17166
2009,Utah Jazz,132,Chicago Bulls,108,18451,,8:00p,3/9/2010,1,17167
2009,Los Angeles Clippers,87,Orlando Magic,113,17461,,7:00p,3/9/2010,1,17168
2009,New Jersey Nets,87,Dallas Mavericks,96,19770,,8:30p,3/10/2010,1,17169
2009,Toronto Raptors,90,Sacramento Kings,113,13412,,10:00p,3/10/2010,1,17170
2009,New York Knicks,87,San Antonio Spurs,97,18278,,8:30p,3/10/2010,1,17171
2009,New Orleans Hornets,83,Oklahoma City Thunder,98,18203,,8:00p,3/10/2010,1,17172
2009,Los Angeles Clippers,97,Miami Heat,108,14785,,7:30p,3/10/2010,1,17173
2009,Utah Jazz,115,Detroit Pistons,104,16908,,7:30p,3/10/2010,1,17174
2009,Memphis Grizzlies,111,Boston Celtics,91,18624,,7:30p,3/10/2010,1,17175
2009,Charlotte Bobcats,102,Philadelphia 76ers,87,11358,,7:00p,3/10/2010,1,17176
2009,Denver Nuggets,110,Minnesota Timberwolves,102,14256,,8:00p,3/10/2010,1,17177
2009,Atlanta Hawks,105,Washington Wizards,99,13625,,7:00p,3/11/2010,1,17178
2009,Chicago Bulls,82,Orlando Magic,111,17461,,8:00p,3/11/2010,1,17179
2009,Portland Trail Blazers,110,Golden State Warriors,105,17308,,10:30p,3/11/2010,1,17180
2009,Portland Trail Blazers,110,Sacramento Kings,94,12110,,10:00p,3/12/2010,1,17181
2009,Los Angeles Lakers,102,Phoenix Suns,96,18422,,9:00p,3/12/2010,1,17182
2009,Utah Jazz,87,Milwaukee Bucks,95,14917,,8:30p,3/12/2010,1,17183
2009,New Jersey Nets,102,Oklahoma City Thunder,104,18203,,8:00p,3/12/2010,1,17184
2009,Denver Nuggets,102,New Orleans Hornets,95,17220,,8:00p,3/12/2010,1,17185
2009,Chicago Bulls,95,Miami Heat,108,19600,,7:30p,3/12/2010,1,17186
2009,New York Knicks,112,Memphis Grizzlies,119,12236,,8:00p,3/12/2010,1,17187
2009,Washington Wizards,87,Detroit Pistons,101,20273,,8:00p,3/12/2010,1,17188
2009,Indiana Pacers,103,Boston Celtics,122,18624,,7:30p,3/12/2010,1,17189
2009,Cleveland Cavaliers,100,Philadelphia 76ers,95,20433,,7:00p,3/12/2010,1,17190
2009,Los Angeles Clippers,98,Charlotte Bobcats,106,15835,,7:00p,3/12/2010,1,17191
2009,San Antonio Spurs,103,Minnesota Timberwolves,85,17009,,8:00p,3/12/2010,1,17192
2009,Toronto Raptors,112,Golden State Warriors,124,17655,,10:30p,3/13/2010,1,17193
2009,Los Angeles Clippers,88,San Antonio Spurs,118,18581,,8:30p,3/13/2010,1,17194
2009,New Jersey Nets,108,Houston Rockets,116,16998,,8:30p,3/13/2010,1,17195
2009,Denver Nuggets,125,Memphis Grizzlies,108,17023,,8:00p,3/13/2010,1,17196
2009,Detroit Pistons,99,Atlanta Hawks,112,18214,,7:00p,3/13/2010,1,17197
2009,New York Knicks,128,Dallas Mavericks,94,20224,,8:30p,3/13/2010,1,17198
2009,Orlando Magic,109,Washington Wizards,95,20173,,7:00p,3/13/2010,1,17199
2009,Indiana Pacers,94,Milwaukee Bucks,98,15107,,1:00p,3/14/2010,1,17200
2009,Toronto Raptors,98,Portland Trail Blazers,109,20639,,9:00p,3/14/2010,1,17201
2009,New Orleans Hornets,106,Phoenix Suns,120,18218,,9:00p,3/14/2010,1,17202
2009,Minnesota Timberwolves,100,Sacramento Kings,114,10736,,9:00p,3/14/2010,1,17203
2009,Charlotte Bobcats,96,Orlando Magic,89,17461,,6:00p,3/14/2010,1,17204
2009,Philadelphia 76ers,91,Miami Heat,104,18129,,6:00p,3/14/2010,1,17205
2009,Boston Celtics,93,Cleveland Cavaliers,104,20562,,3:30p,3/14/2010,1,17206
2009,Utah Jazz,111,Oklahoma City Thunder,119,18203,,7:00p,3/14/2010,1,17207
2009,Detroit Pistons,93,Boston Celtics,119,18624,,8:00p,3/15/2010,1,17208
2009,Denver Nuggets,123,Houston Rockets,125,16369,,8:30p,3/15/2010,1,17209
2009,Washington Wizards,89,Utah Jazz,112,19611,,9:00p,3/15/2010,1,17210
2009,Los Angeles Lakers,124,Golden State Warriors,121,20038,,10:30p,3/15/2010,1,17211
2009,New Orleans Hornets,108,Los Angeles Clippers,100,15617,,10:30p,3/15/2010,1,17212
2009,New York Knicks,94,Philadelphia 76ers,84,13563,,7:00p,3/15/2010,1,17213
2009,Washington Wizards,87,Denver Nuggets,97,17447,,9:00p,3/16/2010,1,17214
2009,Los Angeles Lakers,106,Sacramento Kings,99,17361,,10:00p,3/16/2010,1,17215
2009,Minnesota Timberwolves,114,Phoenix Suns,152,18197,,10:00p,3/16/2010,1,17216
2009,Chicago Bulls,97,Memphis Grizzlies,104,15413,,8:00p,3/16/2010,1,17217
2009,San Antonio Spurs,88,Miami Heat,76,18925,,7:30p,3/16/2010,1,17218
2009,Cleveland Cavaliers,113,Detroit Pistons,101,22076,,7:30p,3/16/2010,1,17219
2009,Charlotte Bobcats,94,Indiana Pacers,99,10850,,7:00p,3/16/2010,1,17220
2009,Atlanta Hawks,108,New Jersey Nets,84,11128,,7:30p,3/16/2010,1,17221
2009,Milwaukee Bucks,93,Los Angeles Clippers,101,15241,,10:30p,3/17/2010,1,17222
2009,New Orleans Hornets,121,Golden State Warriors,131,17155,,10:30p,3/17/2010,1,17223
2009,Minnesota Timberwolves,100,Utah Jazz,122,19851,,9:00p,3/17/2010,1,17224
2009,Chicago Bulls,106,Dallas Mavericks,113,20406,,8:30p,3/17/2010,1,17225
2009,Memphis Grizzlies,94,Houston Rockets,107,16142,,8:30p,3/17/2010,1,17226
2009,New York Knicks,97,Boston Celtics,109,18624,,7:30p,3/17/2010,1,17227
2009,Atlanta Hawks,105,Toronto Raptors,106,18441,,7:00p,3/17/2010,1,17228
2009,New Jersey Nets,97,Philadelphia 76ers,108,11618,,7:00p,3/17/2010,1,17229
2009,Indiana Pacers,94,Cleveland Cavaliers,99,20562,,7:00p,3/17/2010,1,17230
2009,Oklahoma City Thunder,92,Charlotte Bobcats,100,16179,,7:00p,3/17/2010,1,17231
2009,San Antonio Spurs,84,Orlando Magic,110,17461,,8:00p,3/17/2010,1,17232
2009,Orlando Magic,108,Miami Heat,102,18874,,7:00p,3/18/2010,1,17233
2009,New Orleans Hornets,80,Denver Nuggets,93,19155,,9:30p,3/18/2010,1,17234
2009,Minnesota Timberwolves,96,Los Angeles Lakers,104,18997,,10:30p,3/19/2010,1,17235
2009,Milwaukee Bucks,114,Sacramento Kings,108,12098,,10:00p,3/19/2010,1,17236
2009,Washington Wizards,74,Portland Trail Blazers,76,20592,,10:00p,3/19/2010,1,17237
2009,Golden State Warriors,116,San Antonio Spurs,147,18581,,8:30p,3/19/2010,1,17238
2009,Utah Jazz,100,Phoenix Suns,110,18422,,10:00p,3/19/2010,1,17239
2009,Cleveland Cavaliers,92,Chicago Bulls,85,23129,,8:00p,3/19/2010,1,17240
2009,Detroit Pistons,102,Indiana Pacers,106,13583,,7:00p,3/19/2010,1,17241
2009,Oklahoma City Thunder,115,Toronto Raptors,89,19351,,7:00p,3/19/2010,1,17242
2009,Boston Celtics,94,Houston Rockets,87,18198,,8:30p,3/19/2010,1,17243
2009,Philadelphia 76ers,88,New York Knicks,92,19763,,7:30p,3/19/2010,1,17244
2009,Charlotte Bobcats,92,Atlanta Hawks,93,17697,,7:30p,3/19/2010,1,17245
2009,Milwaukee Bucks,102,Denver Nuggets,97,19390,,9:00p,3/20/2010,1,17246
2009,Boston Celtics,102,Dallas Mavericks,93,20488,,9:00p,3/20/2010,1,17247
2009,New Orleans Hornets,86,Utah Jazz,106,18766,,9:00p,3/20/2010,1,17248
2009,Toronto Raptors,100,New Jersey Nets,90,11048,,7:30p,3/20/2010,1,17249
2009,Charlotte Bobcats,71,Miami Heat,77,18766,,7:30p,3/20/2010,1,17250
2009,Chicago Bulls,98,Philadelphia 76ers,84,16098,,7:00p,3/20/2010,1,17251
2009,Golden State Warriors,107,Memphis Grizzlies,123,14897,,8:00p,3/20/2010,1,17252
2009,Houston Rockets,116,New York Knicks,112,17242,,1:00p,3/21/2010,1,17253
2009,Sacramento Kings,102,Los Angeles Clippers,89,17233,,3:30p,3/21/2010,1,17254
2009,Detroit Pistons,79,Cleveland Cavaliers,104,20562,,6:00p,3/21/2010,1,17255
2009,San Antonio Spurs,114,Atlanta Hawks,119,18729,,8:00p,3/21/2010,1,17256
2009,Washington Wizards,92,Los Angeles Lakers,99,18997,,9:30p,3/21/2010,1,17257
2009,Portland Trail Blazers,87,Phoenix Suns,93,18422,,10:30p,3/21/2010,1,17258
2009,Oklahoma City Thunder,101,Indiana Pacers,121,14701,,2:30p,3/21/2010,1,17259
2009,San Antonio Spurs,99,Oklahoma City Thunder,96,18203,,8:00p,3/22/2010,1,17260
2009,Phoenix Suns,133,Golden State Warriors,131,18722,,10:30p,3/22/2010,1,17261
2009,Memphis Grizzlies,102,Sacramento Kings,85,11497,,10:00p,3/22/2010,1,17262
2009,Boston Celtics,97,Utah Jazz,110,19911,,9:00p,3/22/2010,1,17263
2009,Toronto Raptors,106,Minnesota Timberwolves,100,14554,,8:00p,3/22/2010,1,17264
2009,Atlanta Hawks,95,Milwaukee Bucks,98,14186,,8:00p,3/22/2010,1,17265
2009,Houston Rockets,88,Chicago Bulls,98,19834,,8:00p,3/22/2010,1,17266
2009,Miami Heat,99,New Jersey Nets,89,11934,,7:30p,3/22/2010,1,17267
2009,Orlando Magic,109,Philadelphia 76ers,93,13995,,7:00p,3/22/2010,1,17268
2009,Dallas Mavericks,99,New Orleans Hornets,115,14047,,8:00p,3/22/2010,1,17269
