playerName,teamName,game_id,FG,3P,FT,TRB,AST,STL,BLK,PTS,opponent
"Grant Williams","Boston Celtics",29799,0,0,0,3,1,0,1,0,"New Orleans Pelicans"
"Grant Williams","Boston Celtics",29133,3,0,1,1,1,2,3,7,"New York Knicks"
"Grant Williams","Boston Celtics",29180,2,0,6,4,1,0,0,10,"New York Knicks"
"Grant Williams","Boston Celtics",29396,2,0,0,2,1,0,0,4,"New York Knicks"
"Grant Williams","Boston Celtics",29892,1,1,0,2,0,0,0,3,"Oklahoma City Thunder"
"Grant Williams","Boston Celtics",30058,1,1,0,3,0,1,1,3,"Oklahoma City Thunder"
"Grant Williams","Boston Celtics",29784,3,3,0,4,3,1,2,9,"Orlando Magic"
"Grant Williams","Boston Celtics",29869,5,3,0,6,1,1,2,13,"Orlando Magic"
"Grant Williams","Boston Celtics",29120,0,0,0,1,0,0,0,0,"Philadelphia 76ers"
"Grant Williams","Boston Celtics",29474,0,0,0,0,0,0,0,0,"Philadelphia 76ers"
"Grant Williams","Boston Celtics",29671,1,0,0,2,0,0,0,2,"Philadelphia 76ers"
"Grant Williams","Boston Celtics",29838,2,0,1,3,0,0,1,5,"Philadelphia 76ers"
"Grant Williams","Boston Celtics",29298,2,0,0,2,0,0,2,4,"Phoenix Suns"
"Grant Williams","Boston Celtics",29741,0,0,0,1,0,0,0,0,"Phoenix Suns"
"Grant Williams","Boston Celtics",29968,0,0,0,3,1,0,0,0,"Portland Trail Blazers"
"Grant Williams","Boston Celtics",29291,0,0,0,0,0,0,0,0,"Sacramento Kings"
"Grant Williams","Boston Celtics",29352,0,0,0,1,0,0,0,0,"Sacramento Kings"
"Grant Williams","Boston Celtics",29234,0,0,0,4,2,0,2,0,"San Antonio Spurs"
"Grant Williams","Boston Celtics",29665,0,0,3,1,3,1,0,3,"San Antonio Spurs"
"Grant Williams","Boston Celtics",29132,2,0,0,7,4,1,0,4,"Toronto Raptors"
"Grant Williams","Boston Celtics",29562,1,0,2,2,0,0,1,4,"Toronto Raptors"
"Grant Williams","Boston Celtics",29590,0,0,1,1,2,0,0,1,"Toronto Raptors"
"Grant Williams","Boston Celtics",29971,0,0,0,4,1,1,0,0,"Utah Jazz"
"Grant Williams","Boston Celtics",30039,0,0,0,2,1,1,0,0,"Utah Jazz"
"Grant Williams","Boston Celtics",29263,0,0,2,3,1,1,1,2,"Washington Wizards"
"Grant Williams","Boston Celtics",29651,3,1,2,6,0,1,1,9,"Washington Wizards"
"Grayson Allen","Memphis Grizzlies",29772,4,0,2,4,3,0,0,10,"Boston Celtics"
"Grayson Allen","Memphis Grizzlies",29144,2,1,1,2,1,0,0,6,"Brooklyn Nets"
"Grayson Allen","Memphis Grizzlies",29261,0,0,0,0,0,0,0,0,"Charlotte Hornets"
"Grayson Allen","Memphis Grizzlies",29596,4,3,4,5,2,0,0,15,"Charlotte Hornets"
"Grayson Allen","Memphis Grizzlies",29125,1,1,3,1,3,0,0,6,"Chicago Bulls"
"Grayson Allen","Memphis Grizzlies",29416,5,2,0,7,1,1,0,12,"Chicago Bulls"
"Grayson Allen","Memphis Grizzlies",29531,3,2,1,1,0,0,0,9,"Cleveland Cavaliers"
"Grayson Allen","Memphis Grizzlies",29729,5,1,0,1,2,0,0,11,"Cleveland Cavaliers"
"Grayson Allen","Memphis Grizzlies",29292,0,0,0,0,0,0,0,0,"Denver Nuggets"
"Grayson Allen","Memphis Grizzlies",29579,2,2,0,2,2,0,0,6,"Denver Nuggets"
"Grayson Allen","Memphis Grizzlies",29785,0,0,0,1,0,0,0,0,"Detroit Pistons"
"Grayson Allen","Memphis Grizzlies",29305,0,0,0,0,0,0,0,0,"Golden State Warriors"
"Grayson Allen","Memphis Grizzlies",29450,6,3,0,2,0,0,1,15,"Golden State Warriors"
"Grayson Allen","Memphis Grizzlies",29694,3,3,2,4,2,0,0,11,"Golden State Warriors"
"Grayson Allen","Memphis Grizzlies",29707,2,0,2,2,4,0,0,6,"Houston Rockets"
"Grayson Allen","Memphis Grizzlies",29354,2,0,0,3,3,0,0,4,"Indiana Pacers"
"Grayson Allen","Memphis Grizzlies",29403,2,0,2,2,3,0,0,6,"Indiana Pacers"
"Grayson Allen","Memphis Grizzlies",29366,1,0,0,4,2,0,0,2,"Los Angeles Clippers"
"Grayson Allen","Memphis Grizzlies",29639,2,1,4,2,1,0,0,9,"Los Angeles Clippers"
"Grayson Allen","Memphis Grizzlies",29160,4,1,4,5,1,2,0,13,"Los Angeles Lakers"
"Grayson Allen","Memphis Grizzlies",29333,0,0,0,0,0,0,0,0,"Los Angeles Lakers"
"Grayson Allen","Memphis Grizzlies",29113,2,1,0,1,2,0,0,5,"Miami Heat"
"Grayson Allen","Memphis Grizzlies",29217,0,0,0,0,0,0,0,0,"Minnesota Timberwolves"
"Grayson Allen","Memphis Grizzlies",29397,4,3,2,5,0,1,0,13,"Minnesota Timberwolves"
"Grayson Allen","Memphis Grizzlies",29658,1,0,0,0,0,0,0,2,"Minnesota Timberwolves"
"Grayson Allen","Memphis Grizzlies",29758,1,0,0,0,1,0,0,2,"New Orleans Pelicans"
"Grayson Allen","Memphis Grizzlies",29569,2,1,0,0,1,0,0,5,"Oklahoma City Thunder"
"Grayson Allen","Memphis Grizzlies",29230,0,0,0,0,0,0,0,0,"Orlando Magic"
"Grayson Allen","Memphis Grizzlies",29190,2,1,2,1,1,0,0,7,"Phoenix Suns"
"Grayson Allen","Memphis Grizzlies",29645,2,0,0,1,1,0,0,4,"Phoenix Suns"
"Grayson Allen","Memphis Grizzlies",29796,0,0,0,0,0,0,0,0,"Phoenix Suns"
"Grayson Allen","Memphis Grizzlies",29541,5,3,0,2,3,0,0,13,"Sacramento Kings"
"Grayson Allen","Memphis Grizzlies",29616,1,0,0,0,0,0,0,2,"Sacramento Kings"
"Grayson Allen","Memphis Grizzlies",29248,0,0,0,0,0,0,0,0,"San Antonio Spurs"
"Grayson Allen","Memphis Grizzlies",29560,3,2,0,0,2,0,0,8,"San Antonio Spurs"
"Grayson Allen","Memphis Grizzlies",29678,1,0,0,3,0,1,0,2,"San Antonio Spurs"
"Grayson Allen","Memphis Grizzlies",29276,0,0,0,0,0,0,0,0,"Utah Jazz"
"Grayson Allen","Memphis Grizzlies",29386,1,1,1,3,1,0,0,4,"Utah Jazz"
"Grayson Allen","Memphis Grizzlies",29441,6,1,0,2,1,1,0,13,"Utah Jazz"
"Hamidou Diallo","Oklahoma City Thunder",29778,3,0,3,9,1,2,0,9,"Atlanta Hawks"
"Hamidou Diallo","Oklahoma City Thunder",29892,1,0,0,1,0,0,0,2,"Boston Celtics"
"Hamidou Diallo","Oklahoma City Thunder",30058,1,1,0,1,1,0,0,3,"Boston Celtics"
"Hamidou Diallo","Oklahoma City Thunder",29657,1,1,3,4,0,0,0,6,"Brooklyn Nets"
"Hamidou Diallo","Oklahoma City Thunder",29502,0,0,0,0,0,0,0,0,"Chicago Bulls"
"Hamidou Diallo","Oklahoma City Thunder",29965,0,0,0,0,0,0,0,0,"Chicago Bulls"
"Hamidou Diallo","Oklahoma City Thunder",29636,3,0,4,4,1,1,0,10,"Cleveland Cavaliers"
"Hamidou Diallo","Oklahoma City Thunder",29863,0,0,0,0,0,0,0,0,"Cleveland Cavaliers"
"Hamidou Diallo","Oklahoma City Thunder",29604,1,0,2,1,0,1,0,4,"Dallas Mavericks"
"Hamidou Diallo","Oklahoma City Thunder",29804,3,0,0,5,0,0,0,6,"Dallas Mavericks"
"Hamidou Diallo","Oklahoma City Thunder",29938,0,0,0,0,0,0,0,0,"Denver Nuggets"
"Hamidou Diallo","Oklahoma City Thunder",29879,0,0,0,0,0,0,0,0,"Detroit Pistons"
"Hamidou Diallo","Oklahoma City Thunder",30026,0,0,0,0,0,0,0,0,"Detroit Pistons"
"Hamidou Diallo","Oklahoma City Thunder",29143,3,1,1,1,0,1,0,8,"Golden State Warriors"
"Hamidou Diallo","Oklahoma City Thunder",29238,4,0,0,3,2,2,0,8,"Golden State Warriors"
"Hamidou Diallo","Oklahoma City Thunder",29156,4,0,1,6,1,0,1,9,"Houston Rockets"
"Hamidou Diallo","Oklahoma City Thunder",29672,2,0,1,5,0,0,0,5,"Houston Rockets"
"Hamidou Diallo","Oklahoma City Thunder",29759,3,0,0,1,3,0,0,6,"Houston Rockets"
"Hamidou Diallo","Oklahoma City Thunder",29258,1,0,0,3,1,1,0,2,"Indiana Pacers"
"Hamidou Diallo","Oklahoma City Thunder",29549,0,0,0,0,0,0,0,0,"Los Angeles Clippers"
"Hamidou Diallo","Oklahoma City Thunder",30018,1,0,1,2,0,0,0,3,"Los Angeles Clippers"
"Hamidou Diallo","Oklahoma City Thunder",29327,4,0,0,2,1,2,0,8,"Los Angeles Lakers"
"Hamidou Diallo","Oklahoma City Thunder",29686,0,0,1,1,1,0,0,1,"Los Angeles Lakers"
"Hamidou Diallo","Oklahoma City Thunder",29519,0,0,0,0,0,0,0,0,"Memphis Grizzlies"
"Hamidou Diallo","Oklahoma City Thunder",29569,0,0,0,0,0,0,0,0,"Memphis Grizzlies"
"Hamidou Diallo","Oklahoma City Thunder",29728,5,1,0,6,0,1,0,11,"Miami Heat"
"Hamidou Diallo","Oklahoma City Thunder",29242,5,0,0,0,0,3,0,10,"Milwaukee Bucks"
"Hamidou Diallo","Oklahoma City Thunder",29992,2,0,0,3,0,1,0,4,"Milwaukee Bucks"
"Hamidou Diallo","Oklahoma City Thunder",29701,1,0,0,1,0,1,0,2,"Minnesota Timberwolves"
"Hamidou Diallo","Oklahoma City Thunder",29790,5,0,0,10,0,0,1,10,"Minnesota Timberwolves"
"Hamidou Diallo","Oklahoma City Thunder",29191,5,0,2,5,1,1,1,12,"New Orleans Pelicans"
"Hamidou Diallo","Oklahoma City Thunder",29925,0,0,0,0,0,0,0,0,"New Orleans Pelicans"
"Hamidou Diallo","Oklahoma City Thunder",30042,5,1,1,4,0,0,1,12,"New York Knicks"
"Hamidou Diallo","Oklahoma City Thunder",29209,2,0,2,6,1,2,2,6,"Orlando Magic"
"Hamidou Diallo","Oklahoma City Thunder",29762,2,0,0,3,1,0,0,4,"Orlando Magic"
"Hamidou Diallo","Oklahoma City Thunder",29650,3,0,0,1,1,0,1,6,"Philadelphia 76ers"
"Hamidou Diallo","Oklahoma City Thunder",29536,0,0,0,0,0,0,0,0,"Phoenix Suns"
"Hamidou Diallo","Oklahoma City Thunder",29828,0,0,0,2,0,0,0,0,"Phoenix Suns"
"Hamidou Diallo","Oklahoma City Thunder",29165,5,0,2,10,1,2,0,12,"Portland Trail Blazers"
"Hamidou Diallo","Oklahoma City Thunder",29734,2,0,0,1,0,1,0,4,"Portland Trail Blazers"
"Hamidou Diallo","Oklahoma City Thunder",29819,1,0,0,3,0,0,0,2,"Sacramento Kings"
"Hamidou Diallo","Oklahoma City Thunder",29981,0,0,0,3,0,1,1,0,"Sacramento Kings"
"Hamidou Diallo","Oklahoma City Thunder",29220,5,1,0,2,2,2,0,11,"San Antonio Spurs"
"Hamidou Diallo","Oklahoma City Thunder",29622,2,0,1,3,0,0,0,5,"San Antonio Spurs"
"Hamidou Diallo","Oklahoma City Thunder",29911,2,0,0,2,1,0,0,4,"San Antonio Spurs"
"Hamidou Diallo","Oklahoma City Thunder",29952,3,0,0,0,2,1,0,6,"San Antonio Spurs"
"Hamidou Diallo","Oklahoma City Thunder",29712,1,1,0,0,0,0,0,3,"Toronto Raptors"
"Hamidou Diallo","Oklahoma City Thunder",29110,5,0,2,3,0,1,0,12,"Utah Jazz"
"Hamidou Diallo","Oklahoma City Thunder",29130,3,0,1,5,0,1,0,7,"Washington Wizards"
"Harrison Barnes","Sacramento Kings",29228,5,2,4,4,4,2,0,16,"Atlanta Hawks"
"Harrison Barnes","Sacramento Kings",29291,4,3,2,3,3,1,0,13,"Boston Celtics"
"Harrison Barnes","Sacramento Kings",29352,5,3,7,3,1,0,1,20,"Boston Celtics"
"Harrison Barnes","Sacramento Kings",29329,7,0,4,5,0,0,0,18,"Brooklyn Nets"
"Harrison Barnes","Sacramento Kings",29166,10,1,1,7,1,3,0,22,"Charlotte Hornets"
"Harrison Barnes","Sacramento Kings",29508,6,1,1,4,1,0,0,14,"Charlotte Hornets"
"Harrison Barnes","Sacramento Kings",29405,6,1,3,3,1,0,0,16,"Chicago Bulls"
"Harrison Barnes","Sacramento Kings",29782,8,0,3,3,1,1,0,19,"Chicago Bulls"
"Harrison Barnes","Sacramento Kings",29444,6,0,1,7,5,1,0,13,"Dallas Mavericks"
"Harrison Barnes","Sacramento Kings",29716,10,2,3,8,2,1,0,25,"Dallas Mavericks"
"Harrison Barnes","Sacramento Kings",29915,2,0,2,7,4,0,0,6,"Dallas Mavericks"
"Harrison Barnes","Sacramento Kings",29158,5,0,2,8,0,0,0,12,"Denver Nuggets"
"Harrison Barnes","Sacramento Kings",29387,10,1,9,5,1,2,0,30,"Denver Nuggets"
"Harrison Barnes","Sacramento Kings",29597,2,1,1,3,0,0,0,6,"Denver Nuggets"
"Harrison Barnes","Sacramento Kings",29761,3,1,1,8,0,0,1,8,"Detroit Pistons"
"Harrison Barnes","Sacramento Kings",30005,3,1,3,8,4,1,0,10,"Detroit Pistons"
"Harrison Barnes","Sacramento Kings",29500,5,1,4,5,3,1,0,15,"Golden State Warriors"
"Harrison Barnes","Sacramento Kings",29647,6,3,3,4,2,1,0,18,"Golden State Warriors"
"Harrison Barnes","Sacramento Kings",29969,9,2,1,2,1,0,0,21,"Golden State Warriors"
"Harrison Barnes","Sacramento Kings",29454,5,2,7,8,2,1,1,19,"Houston Rockets"
"Harrison Barnes","Sacramento Kings",29561,3,0,3,4,1,0,0,9,"Houston Rockets"
"Harrison Barnes","Sacramento Kings",29535,2,1,0,1,1,0,0,5,"Indiana Pacers"
"Harrison Barnes","Sacramento Kings",29609,3,1,1,3,3,1,0,8,"Los Angeles Clippers"
"Harrison Barnes","Sacramento Kings",29820,2,0,2,3,3,0,0,6,"Los Angeles Clippers"
"Harrison Barnes","Sacramento Kings",29942,4,3,2,4,6,2,1,13,"Los Angeles Clippers"
"Harrison Barnes","Sacramento Kings",29280,3,1,2,8,6,1,0,9,"Los Angeles Lakers"
"Harrison Barnes","Sacramento Kings",29841,1,0,0,6,0,0,1,2,"Los Angeles Lakers"
"Harrison Barnes","Sacramento Kings",29541,7,4,7,4,5,0,0,25,"Memphis Grizzlies"
"Harrison Barnes","Sacramento Kings",29616,6,2,3,1,3,0,1,17,"Memphis Grizzlies"
"Harrison Barnes","Sacramento Kings",29931,11,7,3,1,1,1,0,32,"Memphis Grizzlies"
"Harrison Barnes","Sacramento Kings",29987,1,0,5,4,2,1,0,7,"Memphis Grizzlies"
"Harrison Barnes","Sacramento Kings",29754,3,2,3,5,1,1,0,11,"Miami Heat"
"Harrison Barnes","Sacramento Kings",29881,4,1,0,5,3,0,0,9,"Miami Heat"
"Harrison Barnes","Sacramento Kings",29676,8,2,1,1,3,1,0,19,"Milwaukee Bucks"
"Harrison Barnes","Sacramento Kings",29905,8,5,2,3,3,1,0,23,"Milwaukee Bucks"
"Harrison Barnes","Sacramento Kings",29568,2,2,5,10,1,0,0,11,"Minnesota Timberwolves"
"Harrison Barnes","Sacramento Kings",29803,3,0,6,4,2,0,0,12,"Minnesota Timberwolves"
"Harrison Barnes","Sacramento Kings",29848,5,3,1,5,7,0,0,14,"Minnesota Timberwolves"
"Harrison Barnes","Sacramento Kings",29631,9,2,10,4,3,0,0,30,"New Orleans Pelicans"
"Harrison Barnes","Sacramento Kings",29195,6,3,4,4,1,1,1,19,"New York Knicks"
"Harrison Barnes","Sacramento Kings",29478,7,3,1,5,2,0,0,18,"New York Knicks"
"Harrison Barnes","Sacramento Kings",29464,2,0,1,5,3,0,0,5,"Oklahoma City Thunder"
"Harrison Barnes","Sacramento Kings",29819,3,0,2,3,1,0,0,8,"Oklahoma City Thunder"
"Harrison Barnes","Sacramento Kings",29981,8,1,4,3,5,0,0,21,"Oklahoma City Thunder"
"Harrison Barnes","Sacramento Kings",29700,2,0,1,5,2,0,0,5,"Orlando Magic"
"Harrison Barnes","Sacramento Kings",29368,6,1,1,9,6,1,0,14,"Philadelphia 76ers"
"Harrison Barnes","Sacramento Kings",30034,5,2,3,6,5,0,0,15,"Philadelphia 76ers"
"Harrison Barnes","Sacramento Kings",29119,5,1,1,6,1,1,0,12,"Phoenix Suns"
"Harrison Barnes","Sacramento Kings",29307,5,1,4,2,2,0,1,15,"Phoenix Suns"
"Harrison Barnes","Sacramento Kings",29582,7,0,7,10,1,1,0,21,"Phoenix Suns"
"Harrison Barnes","Sacramento Kings",29656,0,0,2,1,2,0,0,2,"Phoenix Suns"
"Harrison Barnes","Sacramento Kings",29127,5,2,1,5,1,1,0,13,"Portland Trail Blazers"
"Harrison Barnes","Sacramento Kings",29253,4,1,7,4,2,1,0,16,"Portland Trail Blazers"
"Harrison Barnes","Sacramento Kings",29417,3,0,2,4,3,1,0,8,"Portland Trail Blazers"
"Harrison Barnes","Sacramento Kings",30046,7,5,1,5,1,0,0,20,"Portland Trail Blazers"
"Harrison Barnes","Sacramento Kings",29427,6,0,9,10,5,0,0,21,"San Antonio Spurs"
"Harrison Barnes","Sacramento Kings",29883,9,2,5,7,4,0,0,25,"San Antonio Spurs"
"Harrison Barnes","Sacramento Kings",29213,7,4,8,4,3,0,1,26,"Toronto Raptors"
"Harrison Barnes","Sacramento Kings",30052,3,1,2,5,3,1,1,9,"Toronto Raptors"
"Harrison Barnes","Sacramento Kings",29135,3,0,1,3,1,1,0,7,"Utah Jazz"
"Harrison Barnes","Sacramento Kings",29176,6,1,0,6,3,3,0,13,"Utah Jazz"
"Harrison Barnes","Sacramento Kings",29735,4,1,0,5,0,0,0,9,"Utah Jazz"
"Harrison Barnes","Sacramento Kings",29344,7,3,9,4,1,0,0,26,"Washington Wizards"
"Harrison Barnes","Sacramento Kings",30022,4,0,2,4,4,2,0,10,"Washington Wizards"
"Harry Giles","Sacramento Kings",29228,1,0,2,1,0,0,1,4,"Atlanta Hawks"
"Harry Giles","Sacramento Kings",29291,4,0,0,2,0,0,1,8,"Boston Celtics"
"Harry Giles","Sacramento Kings",29352,2,0,0,1,0,1,1,4,"Boston Celtics"
"Harry Giles","Sacramento Kings",29329,3,0,0,1,3,0,0,6,"Brooklyn Nets"
"Harry Giles","Sacramento Kings",29508,0,0,0,0,0,0,0,0,"Charlotte Hornets"
"Harry Giles","Sacramento Kings",29405,0,0,0,0,0,0,0,0,"Chicago Bulls"
"Harry Giles","Sacramento Kings",29782,1,0,0,2,6,1,2,2,"Chicago Bulls"
"Harry Giles","Sacramento Kings",29444,0,0,0,0,0,0,0,0,"Dallas Mavericks"
"Harry Giles","Sacramento Kings",29716,2,0,0,2,0,0,0,4,"Dallas Mavericks"
"Harry Giles","Sacramento Kings",29915,5,0,1,5,0,0,0,11,"Dallas Mavericks"
"Harry Giles","Sacramento Kings",29387,0,0,0,0,0,0,0,0,"Denver Nuggets"
"Harry Giles","Sacramento Kings",29597,4,0,3,3,3,1,1,11,"Denver Nuggets"
"Harry Giles","Sacramento Kings",29761,1,0,1,4,3,1,0,3,"Detroit Pistons"
"Harry Giles","Sacramento Kings",30005,5,0,2,7,0,1,1,12,"Detroit Pistons"
"Harry Giles","Sacramento Kings",29500,0,0,0,0,0,0,0,0,"Golden State Warriors"
"Harry Giles","Sacramento Kings",29647,2,0,0,6,4,2,0,4,"Golden State Warriors"
"Harry Giles","Sacramento Kings",29969,5,0,3,9,4,1,0,13,"Golden State Warriors"
"Harry Giles","Sacramento Kings",29454,0,0,0,0,0,0,0,0,"Houston Rockets"
"Harry Giles","Sacramento Kings",29561,0,0,0,0,0,0,0,0,"Houston Rockets"
"Harry Giles","Sacramento Kings",29535,0,0,0,0,0,0,0,0,"Indiana Pacers"
"Harry Giles","Sacramento Kings",29609,3,0,0,2,1,2,0,6,"Los Angeles Clippers"
"Harry Giles","Sacramento Kings",29820,0,0,0,1,0,0,1,0,"Los Angeles Clippers"
"Harry Giles","Sacramento Kings",29942,6,0,2,12,2,0,1,14,"Los Angeles Clippers"
"Harry Giles","Sacramento Kings",29280,0,0,0,0,1,1,0,0,"Los Angeles Lakers"
"Harry Giles","Sacramento Kings",29841,7,0,2,8,1,0,0,16,"Los Angeles Lakers"
"Harry Giles","Sacramento Kings",29541,0,0,0,0,0,0,0,0,"Memphis Grizzlies"
"Harry Giles","Sacramento Kings",29616,1,0,2,4,2,1,0,4,"Memphis Grizzlies"
"Harry Giles","Sacramento Kings",29931,1,0,1,3,3,0,2,3,"Memphis Grizzlies"
"Harry Giles","Sacramento Kings",29987,8,0,0,5,2,1,1,16,"Memphis Grizzlies"
"Harry Giles","Sacramento Kings",29754,0,0,0,0,0,0,0,0,"Miami Heat"
"Harry Giles","Sacramento Kings",29881,5,0,0,5,0,1,0,10,"Miami Heat"
"Harry Giles","Sacramento Kings",29676,4,0,2,5,0,0,0,10,"Milwaukee Bucks"
"Harry Giles","Sacramento Kings",29905,4,0,0,7,2,1,0,8,"Milwaukee Bucks"
"Harry Giles","Sacramento Kings",29568,0,0,0,0,0,0,0,0,"Minnesota Timberwolves"
"Harry Giles","Sacramento Kings",29803,1,0,0,1,0,0,0,2,"Minnesota Timberwolves"
"Harry Giles","Sacramento Kings",29848,3,0,0,1,0,0,0,6,"Minnesota Timberwolves"
"Harry Giles","Sacramento Kings",29631,2,0,2,5,0,0,0,6,"New Orleans Pelicans"
"Harry Giles","Sacramento Kings",29478,0,0,0,0,0,0,0,0,"New York Knicks"
"Harry Giles","Sacramento Kings",29464,0,0,0,0,0,0,0,0,"Oklahoma City Thunder"
"Harry Giles","Sacramento Kings",29819,5,0,0,6,1,1,2,10,"Oklahoma City Thunder"
"Harry Giles","Sacramento Kings",29981,7,0,5,8,1,0,0,19,"Oklahoma City Thunder"
"Harry Giles","Sacramento Kings",29700,2,0,0,3,3,0,0,4,"Orlando Magic"
"Harry Giles","Sacramento Kings",29368,0,0,0,0,1,0,0,0,"Philadelphia 76ers"
"Harry Giles","Sacramento Kings",30034,5,0,0,2,1,1,0,10,"Philadelphia 76ers"
"Harry Giles","Sacramento Kings",29307,0,0,0,0,0,0,0,0,"Phoenix Suns"
"Harry Giles","Sacramento Kings",29582,0,0,0,0,0,0,0,0,"Phoenix Suns"
"Harry Giles","Sacramento Kings",29656,4,0,0,8,0,1,0,8,"Phoenix Suns"
"Harry Giles","Sacramento Kings",29253,1,0,0,2,0,0,0,2,"Portland Trail Blazers"
"Harry Giles","Sacramento Kings",29417,0,0,0,0,0,0,0,0,"Portland Trail Blazers"
"Harry Giles","Sacramento Kings",30046,3,0,0,7,0,1,0,6,"Portland Trail Blazers"
"Harry Giles","Sacramento Kings",29427,0,0,0,0,0,0,0,0,"San Antonio Spurs"
"Harry Giles","Sacramento Kings",29883,3,0,2,12,1,0,0,8,"San Antonio Spurs"
"Harry Giles","Sacramento Kings",30052,1,0,0,3,2,0,0,2,"Toronto Raptors"
"Harry Giles","Sacramento Kings",29735,0,0,0,0,1,0,0,0,"Utah Jazz"
"Harry Giles","Sacramento Kings",29344,0,0,0,0,0,0,0,0,"Washington Wizards"
"Harry Giles","Sacramento Kings",30022,5,0,3,6,1,2,0,13,"Washington Wizards"
"Hassan Whiteside","Portland Trail Blazers",29239,7,0,7,12,1,0,3,21,"Atlanta Hawks"
"Hassan Whiteside","Portland Trail Blazers",29998,9,0,3,13,1,1,3,21,"Atlanta Hawks"
"Hassan Whiteside","Portland Trail Blazers",29968,8,1,1,19,3,0,1,18,"Boston Celtics"
"Hassan Whiteside","Portland Trail Blazers",29224,4,0,2,15,1,0,5,10,"Brooklyn Nets"
"Hassan Whiteside","Portland Trail Blazers",29698,2,0,3,11,0,0,3,7,"Charlotte Hornets"
"Hassan Whiteside","Portland Trail Blazers",29347,6,0,1,12,1,1,2,13,"Chicago Bulls"
"Hassan Whiteside","Portland Trail Blazers",29375,4,0,0,15,1,1,10,8,"Chicago Bulls"
"Hassan Whiteside","Portland Trail Blazers",29145,2,0,2,14,0,0,1,6,"Dallas Mavericks"
"Hassan Whiteside","Portland Trail Blazers",29726,9,0,3,18,2,0,5,21,"Dallas Mavericks"
"Hassan Whiteside","Portland Trail Blazers",29773,6,0,2,10,0,0,1,14,"Dallas Mavericks"
"Hassan Whiteside","Portland Trail Blazers",29111,6,0,4,19,0,0,2,16,"Denver Nuggets"
"Hassan Whiteside","Portland Trail Blazers",29477,15,1,2,11,2,0,4,33,"Denver Nuggets"
"Hassan Whiteside","Portland Trail Blazers",29859,4,0,0,5,0,0,1,8,"Denver Nuggets"
"Hassan Whiteside","Portland Trail Blazers",29954,8,0,0,17,3,0,4,16,"Detroit Pistons"
"Hassan Whiteside","Portland Trail Blazers",29201,10,0,2,11,0,0,2,22,"Golden State Warriors"
"Hassan Whiteside","Portland Trail Blazers",29514,8,0,0,23,0,0,2,16,"Golden State Warriors"
"Hassan Whiteside","Portland Trail Blazers",29749,7,0,3,21,2,0,6,17,"Golden State Warriors"
"Hassan Whiteside","Portland Trail Blazers",29300,5,0,1,8,2,1,2,11,"Houston Rockets"
"Hassan Whiteside","Portland Trail Blazers",29713,7,0,4,18,0,0,2,18,"Houston Rockets"
"Hassan Whiteside","Portland Trail Blazers",29818,6,0,3,10,0,0,5,15,"Houston Rockets"
"Hassan Whiteside","Portland Trail Blazers",29792,9,0,3,14,1,0,6,21,"Indiana Pacers"
"Hassan Whiteside","Portland Trail Blazers",29980,9,0,0,16,0,1,4,18,"Indiana Pacers"
"Hassan Whiteside","Portland Trail Blazers",29222,7,0,3,19,1,1,2,17,"Los Angeles Clippers"
"Hassan Whiteside","Portland Trail Blazers",29411,8,0,2,13,0,0,1,18,"Los Angeles Clippers"
"Hassan Whiteside","Portland Trail Blazers",29436,8,0,1,10,2,3,1,17,"Los Angeles Lakers"
"Hassan Whiteside","Portland Trail Blazers",29581,7,0,5,16,0,0,4,19,"Los Angeles Lakers"
"Hassan Whiteside","Portland Trail Blazers",29826,13,0,4,13,2,2,5,30,"Los Angeles Lakers"
"Hassan Whiteside","Portland Trail Blazers",29921,6,0,4,11,2,1,0,16,"Memphis Grizzlies"
"Hassan Whiteside","Portland Trail Blazers",29643,9,0,3,18,0,0,2,21,"Miami Heat"
"Hassan Whiteside","Portland Trail Blazers",29898,3,0,5,17,0,1,4,11,"Miami Heat"
"Hassan Whiteside","Portland Trail Blazers",29684,0,0,0,0,0,0,0,0,"Milwaukee Bucks"
"Hassan Whiteside","Portland Trail Blazers",29544,6,0,4,22,2,1,7,16,"Minnesota Timberwolves"
"Hassan Whiteside","Portland Trail Blazers",29670,6,1,2,14,0,0,2,15,"Minnesota Timberwolves"
"Hassan Whiteside","Portland Trail Blazers",29306,5,0,4,14,0,0,1,14,"New Orleans Pelicans"
"Hassan Whiteside","Portland Trail Blazers",29554,5,0,1,16,2,1,4,11,"New Orleans Pelicans"
"Hassan Whiteside","Portland Trail Blazers",29910,8,0,1,14,3,0,1,17,"New Orleans Pelicans"
"Hassan Whiteside","Portland Trail Blazers",29932,9,0,1,12,2,0,6,19,"New Orleans Pelicans"
"Hassan Whiteside","Portland Trail Blazers",29462,7,0,3,15,2,0,5,17,"New York Knicks"
"Hassan Whiteside","Portland Trail Blazers",29613,6,0,5,12,0,2,3,17,"New York Knicks"
"Hassan Whiteside","Portland Trail Blazers",29165,4,0,4,12,0,2,2,12,"Oklahoma City Thunder"
"Hassan Whiteside","Portland Trail Blazers",29361,8,0,5,16,1,0,0,21,"Oklahoma City Thunder"
"Hassan Whiteside","Portland Trail Blazers",29442,6,0,2,10,3,0,5,14,"Oklahoma City Thunder"
"Hassan Whiteside","Portland Trail Blazers",29734,3,0,0,9,1,0,4,6,"Oklahoma City Thunder"
